,State_Name,District_Name,Season,Crop
0,Madhya Pradesh,BALAGHAT,Kharif     ,banana
1,Madhya Pradesh,BALAGHAT,Rabi       ,banana
2,Madhya Pradesh,BALAGHAT,Whole Year ,banana
3,Madhya Pradesh,NEEMUCH,Kharif     ,jute
4,Madhya Pradesh,NEEMUCH,Rabi       ,jute
5,Madhya Pradesh,NEEMUCH,Whole Year ,jute
6,Madhya Pradesh,RAJGARH,Kharif     ,maize
7,Madhya Pradesh,RAJGARH,Rabi       ,maize
8,Madhya Pradesh,RAJGARH,Whole Year ,maize
9,Madhya Pradesh,RATLAM,Kharif     ,maize
10,Madhya Pradesh,RATLAM,Rabi       ,maize
11,Madhya Pradesh,RATLAM,Whole Year ,maize
12,Madhya Pradesh,REWA,Kharif     ,maize
13,Madhya Pradesh,REWA,Rabi       ,maize
14,Madhya Pradesh,REWA,Whole Year ,maize
15,Madhya Pradesh,SAGAR,Kharif     ,maize
16,Madhya Pradesh,SAGAR,Rabi       ,maize
17,Madhya Pradesh,SAGAR,Whole Year ,maize
18,Madhya Pradesh,SATNA,Kharif     ,mango
19,Madhya Pradesh,SATNA,Rabi       ,mango
20,Tamil Nadu,KANCHIPURAM,Kharif     ,rice
21,Tamil Nadu,KANCHIPURAM,Rabi       ,rice
22,Tamil Nadu,KANCHIPURAM,Whole Year ,rice
23,Tamil Nadu,KANNIYAKUMARI,Kharif     ,rice
24,Tamil Nadu,KANNIYAKUMARI,Rabi       ,rice
25,Tamil Nadu,KANNIYAKUMARI,Whole Year ,rice
26,Tamil Nadu,KARUR,Kharif     ,rice
27,Tamil Nadu,KARUR,Rabi       ,rice
28,Tamil Nadu,KARUR,Whole Year ,rice
29,Tamil Nadu,KRISHNAGIRI,Kharif     ,rice
30,Tamil Nadu,KRISHNAGIRI,Rabi       ,rice
31,Tamil Nadu,KRISHNAGIRI,Whole Year ,rice
32,Tamil Nadu,MADURAI,Kharif     ,rice
33,Tamil Nadu,MADURAI,Rabi       ,rice
34,Tamil Nadu,MADURAI,Whole Year ,rice
35,Tamil Nadu,NAGAPATTINAM,Kharif     ,rice
36,Tamil Nadu,NAGAPATTINAM,Rabi       ,rice
37,Andhra Pradesh,ANANTAPUR,Kharif     ,apple
38,Andhra Pradesh,ANANTAPUR,Kharif     ,pomegranate
39,Andhra Pradesh,CHITTOOR,Kharif     ,pomegranate
40,Andhra Pradesh,EAST GODAVARI,Kharif     ,pomegranate
41,Andhra Pradesh,KADAPA,Kharif     ,pomegranate
42,Andhra Pradesh,KRISHNA,Kharif     ,pomegranate
43,Andhra Pradesh,KURNOOL,Kharif     ,pomegranate
44,Andhra Pradesh,PRAKASAM,Kharif     ,pomegranate
45,Andhra Pradesh,SPSR NELLORE,Kharif     ,pomegranate
46,Andhra Pradesh,VIZIANAGARAM,Kharif     ,pomegranate
47,Kerala,IDUKKI,Whole Year ,coffee
48,Kerala,PALAKKAD,Whole Year ,coffee
49,Kerala,WAYANAD,Whole Year ,coffee
50,Andhra Pradesh,ANANTAPUR,Kharif     ,papaya
51,Andhra Pradesh,CHITTOOR,Kharif     ,papaya
52,Andhra Pradesh,EAST GODAVARI,Kharif     ,papaya
53,Andhra Pradesh,GUNTUR,Kharif     ,papaya
54,Andhra Pradesh,KADAPA,Kharif     ,papaya
55,Andhra Pradesh,KADAPA,Rabi       ,papaya
56,Andhra Pradesh,KRISHNA,Kharif     ,papaya
57,Andhra Pradesh,KURNOOL,Kharif     ,papaya
58,Andhra Pradesh,KURNOOL,Rabi       ,papaya
59,Andhra Pradesh,PRAKASAM,Kharif     ,papaya
60,Andhra Pradesh,SPSR NELLORE,Kharif     ,papaya
61,Andhra Pradesh,SRIKAKULAM,Kharif     ,papaya
62,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,papaya
63,Andhra Pradesh,VIZIANAGARAM,Kharif     ,papaya
64,Andhra Pradesh,VIZIANAGARAM,Rabi       ,papaya
65,Andhra Pradesh,WEST GODAVARI,Kharif     ,papaya
66,Assam,BAKSA,Kharif     ,papaya
67,Assam,BARPETA,Kharif     ,papaya
68,Assam,BONGAIGAON,Kharif     ,papaya
69,Assam,CACHAR,Kharif     ,papaya
70,Assam,CHIRANG,Kharif     ,papaya
71,Assam,DARRANG,Kharif     ,papaya
72,Assam,DHEMAJI,Kharif     ,papaya
73,Assam,DHUBRI,Kharif     ,papaya
74,Assam,DIBRUGARH,Kharif     ,papaya
75,Assam,DIMA HASAO,Kharif     ,papaya
76,Assam,GOALPARA,Kharif     ,papaya
77,Assam,GOLAGHAT,Kharif     ,papaya
78,Assam,HAILAKANDI,Kharif     ,papaya
79,Assam,JORHAT,Kharif     ,papaya
80,Assam,KAMRUP,Kharif     ,papaya
81,Assam,KAMRUP METRO,Kharif     ,papaya
82,Assam,KARBI ANGLONG,Kharif     ,papaya
83,Assam,KARIMGANJ,Kharif     ,papaya
84,Assam,KOKRAJHAR,Kharif     ,papaya
85,Assam,LAKHIMPUR,Kharif     ,papaya
86,Assam,MARIGAON,Kharif     ,papaya
87,Assam,NAGAON,Kharif     ,papaya
88,Assam,NALBARI,Kharif     ,papaya
89,Assam,SIVASAGAR,Kharif     ,papaya
90,Assam,SONITPUR,Kharif     ,papaya
91,Assam,TINSUKIA,Kharif     ,papaya
92,Assam,UDALGURI,Kharif     ,papaya
93,Kerala,ALAPPUZHA,Whole Year ,papaya
94,Andhra Pradesh,ANANTAPUR,Whole Year ,orange
95,Andhra Pradesh,CHITTOOR,Whole Year ,orange
96,Andhra Pradesh,EAST GODAVARI,Whole Year ,orange
97,Andhra Pradesh,GUNTUR,Whole Year ,orange
98,Andhra Pradesh,KADAPA,Whole Year ,orange
99,Andhra Pradesh,KRISHNA,Whole Year ,orange
100,Andhra Pradesh,KURNOOL,Whole Year ,orange
101,Andhra Pradesh,PRAKASAM,Whole Year ,orange
102,Andhra Pradesh,SPSR NELLORE,Whole Year ,orange
103,Andhra Pradesh,VISAKHAPATANAM,Whole Year ,orange
104,Andhra Pradesh,VIZIANAGARAM,Whole Year ,orange
105,Andhra Pradesh,WEST GODAVARI,Whole Year ,orange
106,Assam,BARPETA,Whole Year ,orange
107,Assam,BONGAIGAON,Whole Year ,orange
108,Assam,CACHAR,Whole Year ,orange
109,Assam,DARRANG,Whole Year ,orange
110,Assam,DHEMAJI,Whole Year ,orange
111,Assam,DHUBRI,Whole Year ,orange
112,Assam,DIBRUGARH,Whole Year ,orange
113,Assam,DIMA HASAO,Whole Year ,orange
114,Assam,GOALPARA,Whole Year ,orange
115,Assam,GOLAGHAT,Whole Year ,orange
116,Assam,HAILAKANDI,Whole Year ,orange
117,Assam,JORHAT,Whole Year ,orange
118,Assam,KAMRUP,Whole Year ,orange
119,Assam,KARBI ANGLONG,Whole Year ,orange
120,Assam,KARIMGANJ,Whole Year ,orange
121,Assam,KOKRAJHAR,Whole Year ,orange
122,Assam,LAKHIMPUR,Whole Year ,orange
123,Assam,MARIGAON,Whole Year ,orange
124,Assam,NAGAON,Whole Year ,orange
125,Assam,NALBARI,Whole Year ,orange
126,Assam,SIVASAGAR,Whole Year ,orange
127,Assam,SONITPUR,Whole Year ,orange
128,Assam,TINSUKIA,Whole Year ,orange
129,Madhya Pradesh,ASHOKNAGAR,Whole Year ,orange
130,Madhya Pradesh,BALAGHAT,Whole Year ,orange
131,Madhya Pradesh,BARWANI,Whole Year ,orange
132,Madhya Pradesh,BETUL,Whole Year ,orange
133,Madhya Pradesh,BHOPAL,Whole Year ,orange
134,Madhya Pradesh,BURHANPUR,Whole Year ,orange
135,Madhya Pradesh,CHHATARPUR,Whole Year ,orange
136,Madhya Pradesh,CHHINDWARA,Whole Year ,orange
137,Madhya Pradesh,DEWAS,Whole Year ,orange
138,Madhya Pradesh,HARDA,Whole Year ,orange
139,Madhya Pradesh,HOSHANGABAD,Whole Year ,orange
140,Madhya Pradesh,JHABUA,Whole Year ,orange
141,Madhya Pradesh,KHANDWA,Whole Year ,orange
142,Madhya Pradesh,KHARGONE,Whole Year ,orange
143,Madhya Pradesh,MANDSAUR,Whole Year ,orange
144,Madhya Pradesh,NARSINGHPUR,Whole Year ,orange
145,Madhya Pradesh,NEEMUCH,Whole Year ,orange
146,Madhya Pradesh,RAISEN,Whole Year ,orange
147,Madhya Pradesh,RAJGARH,Whole Year ,orange
148,Madhya Pradesh,RATLAM,Whole Year ,orange
149,Madhya Pradesh,SATNA,Whole Year ,orange
150,Madhya Pradesh,SEHORE,Whole Year ,orange
151,Madhya Pradesh,SEONI,Whole Year ,orange
152,Madhya Pradesh,SHAHDOL,Whole Year ,orange
153,Madhya Pradesh,SHAJAPUR,Whole Year ,orange
154,Madhya Pradesh,UJJAIN,Whole Year ,orange
155,Manipur,BISHNUPUR,Whole Year ,orange
156,Manipur,CHANDEL,Whole Year ,orange
157,Manipur,CHURACHANDPUR,Whole Year ,orange
158,Manipur,IMPHAL EAST,Whole Year ,orange
159,Manipur,SENAPATI,Whole Year ,orange
160,Manipur,TAMENGLONG,Whole Year ,orange
161,Manipur,UKHRUL,Whole Year ,orange
162,Rajasthan,JALORE,Whole Year ,orange
163,Rajasthan,JHALAWAR,Whole Year ,orange
164,Rajasthan,SIKAR,Whole Year ,orange
165,Rajasthan,TONK,Whole Year ,orange
166,Tamil Nadu,COIMBATORE,Whole Year ,orange
167,Tamil Nadu,DINDIGUL,Whole Year ,orange
168,Tamil Nadu,ERODE,Whole Year ,orange
169,Tamil Nadu,KANNIYAKUMARI,Whole Year ,orange
170,Tamil Nadu,KARUR,Whole Year ,orange
171,Tamil Nadu,KRISHNAGIRI,Whole Year ,orange
172,Tamil Nadu,MADURAI,Whole Year ,orange
173,Tamil Nadu,NAMAKKAL,Whole Year ,orange
174,Tamil Nadu,PERAMBALUR,Whole Year ,orange
175,Tamil Nadu,RAMANATHAPURAM,Whole Year ,orange
176,Tamil Nadu,SALEM,Whole Year ,orange
177,Tamil Nadu,SIVAGANGA,Whole Year ,orange
178,Tamil Nadu,THE NILGIRIS,Whole Year ,orange
179,Tamil Nadu,THENI,Whole Year ,orange
180,Tamil Nadu,TIRUCHIRAPPALLI,Whole Year ,orange
181,Tamil Nadu,TIRUNELVELI,Whole Year ,orange
182,Tamil Nadu,TUTICORIN,Whole Year ,orange
183,Tamil Nadu,VELLORE,Whole Year ,orange
184,Tamil Nadu,VIRUDHUNAGAR,Whole Year ,orange
185,Telangana ,ADILABAD,Whole Year ,orange
186,Telangana ,KARIMNAGAR,Whole Year ,orange
187,Telangana ,KHAMMAM,Whole Year ,orange
188,Telangana ,MAHBUBNAGAR,Whole Year ,orange
189,Telangana ,MEDAK,Whole Year ,orange
190,Telangana ,NALGONDA,Whole Year ,orange
191,Telangana ,NIZAMABAD,Whole Year ,orange
192,Telangana ,RANGAREDDI,Whole Year ,orange
193,Telangana ,WARANGAL,Whole Year ,orange
194,Andhra Pradesh,ANANTAPUR,Kharif     ,grapes
195,Andhra Pradesh,CHITTOOR,Kharif     ,grapes
196,Andhra Pradesh,KADAPA,Kharif     ,grapes
197,Andhra Pradesh,KURNOOL,Kharif     ,grapes
198,Nagaland,DIMAPUR,Rabi       ,lentil
199,Nagaland,KOHIMA,Rabi       ,lentil
200,Nagaland,MOKOKCHUNG,Rabi       ,lentil
201,Nagaland,MON,Rabi       ,lentil
202,Nagaland,PEREN,Rabi       ,lentil
203,Nagaland,PHEK,Rabi       ,lentil
204,Nagaland,TUENSANG,Rabi       ,lentil
205,Nagaland,WOKHA,Rabi       ,lentil
206,Nagaland,ZUNHEBOTO,Rabi       ,lentil
207,Uttarakhand,ALMORA,Rabi       ,lentil
208,Uttarakhand,BAGESHWAR,Rabi       ,lentil
209,Uttarakhand,CHAMOLI,Rabi       ,lentil
210,Uttarakhand,CHAMPAWAT,Rabi       ,lentil
211,Uttarakhand,DEHRADUN,Rabi       ,lentil
212,Uttarakhand,HARIDWAR,Rabi       ,lentil
213,Uttarakhand,NAINITAL,Rabi       ,lentil
214,Uttarakhand,PAURI GARHWAL,Rabi       ,lentil
215,Uttarakhand,PITHORAGARH,Rabi       ,lentil
216,Uttarakhand,RUDRA PRAYAG,Rabi       ,lentil
217,Uttarakhand,TEHRI GARHWAL,Rabi       ,lentil
218,Uttarakhand,UDAM SINGH NAGAR,Rabi       ,lentil
219,Uttarakhand,UTTAR KASHI,Rabi       ,lentil
220,Andhra Pradesh,ANANTAPUR,Kharif     ,pigeonpeas
221,Andhra Pradesh,CHITTOOR,Kharif     ,pigeonpeas
222,Andhra Pradesh,EAST GODAVARI,Kharif     ,pigeonpeas
223,Andhra Pradesh,EAST GODAVARI,Rabi       ,pigeonpeas
224,Andhra Pradesh,GUNTUR,Kharif     ,pigeonpeas
225,Andhra Pradesh,GUNTUR,Rabi       ,pigeonpeas
226,Andhra Pradesh,KADAPA,Kharif     ,pigeonpeas
227,Andhra Pradesh,KADAPA,Rabi       ,pigeonpeas
228,Andhra Pradesh,KRISHNA,Kharif     ,pigeonpeas
229,Andhra Pradesh,KURNOOL,Kharif     ,pigeonpeas
230,Andhra Pradesh,KURNOOL,Rabi       ,pigeonpeas
231,Andhra Pradesh,PRAKASAM,Kharif     ,pigeonpeas
232,Andhra Pradesh,PRAKASAM,Rabi       ,pigeonpeas
233,Andhra Pradesh,SPSR NELLORE,Kharif     ,pigeonpeas
234,Andhra Pradesh,SPSR NELLORE,Rabi       ,pigeonpeas
235,Andhra Pradesh,SRIKAKULAM,Kharif     ,pigeonpeas
236,Andhra Pradesh,SRIKAKULAM,Rabi       ,pigeonpeas
237,Andhra Pradesh,VISAKHAPATANAM,Kharif     ,pigeonpeas
238,Andhra Pradesh,VISAKHAPATANAM,Rabi       ,pigeonpeas
239,Andhra Pradesh,VIZIANAGARAM,Kharif     ,pigeonpeas
240,Andhra Pradesh,VIZIANAGARAM,Rabi       ,pigeonpeas
241,Andhra Pradesh,WEST GODAVARI,Kharif     ,pigeonpeas
242,Andhra Pradesh,WEST GODAVARI,Rabi       ,pigeonpeas
243,Assam,BAKSA,Kharif     ,pigeonpeas
244,Assam,BARPETA,Kharif     ,pigeonpeas
245,Assam,BONGAIGAON,Kharif     ,pigeonpeas
246,Assam,CACHAR,Kharif     ,pigeonpeas
247,Assam,CHIRANG,Kharif     ,pigeonpeas
248,Assam,DARRANG,Kharif     ,pigeonpeas
249,Assam,DHEMAJI,Kharif     ,pigeonpeas
250,Assam,DHUBRI,Kharif     ,pigeonpeas
251,Assam,DIBRUGARH,Kharif     ,pigeonpeas
252,Assam,DIMA HASAO,Kharif     ,pigeonpeas
253,Assam,GOALPARA,Kharif     ,pigeonpeas
254,Assam,GOLAGHAT,Kharif     ,pigeonpeas
255,Assam,HAILAKANDI,Kharif     ,pigeonpeas
256,Assam,JORHAT,Kharif     ,pigeonpeas
257,Assam,KAMRUP,Kharif     ,pigeonpeas
258,Assam,KAMRUP METRO,Kharif     ,pigeonpeas
259,Assam,KARBI ANGLONG,Kharif     ,pigeonpeas
260,Assam,KARIMGANJ,Kharif     ,pigeonpeas
261,Assam,KOKRAJHAR,Kharif     ,pigeonpeas
262,Assam,LAKHIMPUR,Kharif     ,pigeonpeas
263,Assam,MARIGAON,Kharif     ,pigeonpeas
264,Assam,NAGAON,Kharif     ,pigeonpeas
265,Assam,NALBARI,Kharif     ,pigeonpeas
266,Assam,SIVASAGAR,Kharif     ,pigeonpeas
267,Assam,SONITPUR,Kharif     ,pigeonpeas
268,Assam,TINSUKIA,Kharif     ,pigeonpeas
269,Assam,UDALGURI,Kharif     ,pigeonpeas
270,Bihar,ARARIA,Kharif     ,pigeonpeas
271,Bihar,ARWAL,Kharif     ,pigeonpeas
272,Bihar,AURANGABAD,Kharif     ,pigeonpeas
273,Bihar,BANKA,Kharif     ,pigeonpeas
274,Bihar,BEGUSARAI,Kharif     ,pigeonpeas
275,Bihar,BHAGALPUR,Kharif     ,pigeonpeas
276,Bihar,BHOJPUR,Kharif     ,pigeonpeas
277,Bihar,BUXAR,Kharif     ,pigeonpeas
278,Bihar,DARBHANGA,Kharif     ,pigeonpeas
279,Bihar,GAYA,Kharif     ,pigeonpeas
280,Bihar,GOPALGANJ,Kharif     ,pigeonpeas
281,Bihar,JAMUI,Kharif     ,pigeonpeas
282,Bihar,JEHANABAD,Kharif     ,pigeonpeas
283,Bihar,KAIMUR (BHABUA),Kharif     ,pigeonpeas
284,Bihar,KATIHAR,Kharif     ,pigeonpeas
285,Bihar,KHAGARIA,Kharif     ,pigeonpeas
286,Bihar,KISHANGANJ,Kharif     ,pigeonpeas
287,Bihar,LAKHISARAI,Kharif     ,pigeonpeas
288,Bihar,MADHEPURA,Kharif     ,pigeonpeas
289,Bihar,MADHUBANI,Kharif     ,pigeonpeas
290,Bihar,MUNGER,Kharif     ,pigeonpeas
291,Bihar,MUZAFFARPUR,Kharif     ,pigeonpeas
292,Bihar,NALANDA,Kharif     ,pigeonpeas
293,Bihar,NAWADA,Kharif     ,pigeonpeas
294,Bihar,PASHCHIM CHAMPARAN,Kharif     ,pigeonpeas
295,Bihar,PATNA,Kharif     ,pigeonpeas
296,Bihar,PURBI CHAMPARAN,Kharif     ,pigeonpeas
297,Bihar,PURNIA,Kharif     ,pigeonpeas
298,Bihar,ROHTAS,Kharif     ,pigeonpeas
299,Bihar,SAMASTIPUR,Kharif     ,pigeonpeas
300,Bihar,SARAN,Kharif     ,pigeonpeas
301,Bihar,SHEIKHPURA,Kharif     ,pigeonpeas
302,Bihar,SHEOHAR,Kharif     ,pigeonpeas
303,Bihar,SITAMARHI,Kharif     ,pigeonpeas
304,Bihar,SIWAN,Kharif     ,pigeonpeas
305,Bihar,SUPAUL,Kharif     ,pigeonpeas
306,Bihar,VAISHALI,Kharif     ,pigeonpeas
307,Chhattisgarh,BALOD,Kharif     ,pigeonpeas
308,Chhattisgarh,BALODA BAZAR,Kharif     ,pigeonpeas
309,Chhattisgarh,BALRAMPUR,Kharif     ,pigeonpeas
310,Chhattisgarh,BASTAR,Kharif     ,pigeonpeas
311,Chhattisgarh,BEMETARA,Kharif     ,pigeonpeas
312,Chhattisgarh,BIJAPUR,Kharif     ,pigeonpeas
313,Chhattisgarh,BILASPUR,Kharif     ,pigeonpeas
314,Chhattisgarh,DANTEWADA,Kharif     ,pigeonpeas
315,Chhattisgarh,DHAMTARI,Kharif     ,pigeonpeas
316,Chhattisgarh,DURG,Kharif     ,pigeonpeas
317,Chhattisgarh,GARIYABAND,Kharif     ,pigeonpeas
318,Chhattisgarh,JANJGIR-CHAMPA,Kharif     ,pigeonpeas
319,Chhattisgarh,JASHPUR,Kharif     ,pigeonpeas
320,Chhattisgarh,KABIRDHAM,Kharif     ,pigeonpeas
321,Chhattisgarh,KANKER,Kharif     ,pigeonpeas
322,Chhattisgarh,KONDAGAON,Kharif     ,pigeonpeas
323,Chhattisgarh,KORBA,Kharif     ,pigeonpeas
324,Chhattisgarh,KOREA,Kharif     ,pigeonpeas
325,Chhattisgarh,MAHASAMUND,Kharif     ,pigeonpeas
326,Chhattisgarh,MUNGELI,Kharif     ,pigeonpeas
327,Chhattisgarh,NARAYANPUR,Kharif     ,pigeonpeas
328,Chhattisgarh,RAIGARH,Kharif     ,pigeonpeas
329,Chhattisgarh,RAIPUR,Kharif     ,pigeonpeas
330,Chhattisgarh,RAJNANDGAON,Kharif     ,pigeonpeas
331,Chhattisgarh,SUKMA,Kharif     ,pigeonpeas
332,Chhattisgarh,SURAJPUR,Kharif     ,pigeonpeas
333,Chhattisgarh,SURGUJA,Kharif     ,pigeonpeas
334,Karnataka,BAGALKOT,Kharif     ,pigeonpeas
335,Karnataka,BANGALORE RURAL,Kharif     ,pigeonpeas
336,Karnataka,BELGAUM,Kharif     ,pigeonpeas
337,Karnataka,BELLARY,Kharif     ,pigeonpeas
338,Karnataka,BENGALURU URBAN,Kharif     ,pigeonpeas
339,Karnataka,BIDAR,Kharif     ,pigeonpeas
340,Karnataka,BIJAPUR,Kharif     ,pigeonpeas
341,Karnataka,CHAMARAJANAGAR,Kharif     ,pigeonpeas
342,Karnataka,CHIKBALLAPUR,Kharif     ,pigeonpeas
343,Karnataka,CHIKMAGALUR,Kharif     ,pigeonpeas
344,Karnataka,CHITRADURGA,Kharif     ,pigeonpeas
345,Karnataka,DAVANGERE,Kharif     ,pigeonpeas
346,Karnataka,DHARWAD,Kharif     ,pigeonpeas
347,Karnataka,GADAG,Kharif     ,pigeonpeas
348,Karnataka,GULBARGA,Kharif     ,pigeonpeas
349,Karnataka,HASSAN,Kharif     ,pigeonpeas
350,Karnataka,HAVERI,Kharif     ,pigeonpeas
351,Karnataka,KOLAR,Kharif     ,pigeonpeas
352,Karnataka,KOPPAL,Kharif     ,pigeonpeas
353,Karnataka,MANDYA,Kharif     ,pigeonpeas
354,Karnataka,MYSORE,Kharif     ,pigeonpeas
355,Karnataka,RAICHUR,Kharif     ,pigeonpeas
356,Karnataka,RAMANAGARA,Kharif     ,pigeonpeas
357,Karnataka,SHIMOGA,Kharif     ,pigeonpeas
358,Karnataka,TUMKUR,Kharif     ,pigeonpeas
359,Karnataka,UTTAR KANNAD,Kharif     ,pigeonpeas
360,Karnataka,YADGIR,Kharif     ,pigeonpeas
361,Kerala,PALAKKAD,Whole Year ,pigeonpeas
362,Kerala,THRISSUR,Whole Year ,pigeonpeas
363,Kerala,WAYANAD,Whole Year ,pigeonpeas
364,Maharashtra,AHMEDNAGAR,Kharif     ,pigeonpeas
365,Maharashtra,AKOLA,Kharif     ,pigeonpeas
366,Maharashtra,AMRAVATI,Kharif     ,pigeonpeas
367,Maharashtra,AURANGABAD,Kharif     ,pigeonpeas
368,Maharashtra,BEED,Kharif     ,pigeonpeas
369,Maharashtra,BHANDARA,Kharif     ,pigeonpeas
370,Maharashtra,BULDHANA,Kharif     ,pigeonpeas
371,Maharashtra,CHANDRAPUR,Kharif     ,pigeonpeas
372,Maharashtra,DHULE,Kharif     ,pigeonpeas
373,Maharashtra,GADCHIROLI,Kharif     ,pigeonpeas
374,Maharashtra,GONDIA,Kharif     ,pigeonpeas
375,Maharashtra,HINGOLI,Kharif     ,pigeonpeas
376,Maharashtra,JALGAON,Kharif     ,pigeonpeas
377,Maharashtra,JALNA,Kharif     ,pigeonpeas
378,Maharashtra,KOLHAPUR,Kharif     ,pigeonpeas
379,Maharashtra,LATUR,Kharif     ,pigeonpeas
380,Maharashtra,NAGPUR,Kharif     ,pigeonpeas
381,Maharashtra,NANDED,Kharif     ,pigeonpeas
382,Maharashtra,NANDURBAR,Kharif     ,pigeonpeas
383,Maharashtra,NASHIK,Kharif     ,pigeonpeas
384,Maharashtra,OSMANABAD,Kharif     ,pigeonpeas
385,Maharashtra,PALGHAR,Kharif     ,pigeonpeas
386,Maharashtra,PARBHANI,Kharif     ,pigeonpeas
387,Maharashtra,PUNE,Kharif     ,pigeonpeas
388,Maharashtra,RAIGAD,Kharif     ,pigeonpeas
389,Maharashtra,RATNAGIRI,Kharif     ,pigeonpeas
390,Maharashtra,SANGLI,Kharif     ,pigeonpeas
391,Maharashtra,SATARA,Kharif     ,pigeonpeas
392,Maharashtra,SINDHUDURG,Kharif     ,pigeonpeas
393,Maharashtra,SOLAPUR,Kharif     ,pigeonpeas
394,Maharashtra,THANE,Kharif     ,pigeonpeas
395,Maharashtra,WARDHA,Kharif     ,pigeonpeas
396,Maharashtra,WASHIM,Kharif     ,pigeonpeas
397,Maharashtra,YAVATMAL,Kharif     ,pigeonpeas
398,Meghalaya,EAST GARO HILLS,Kharif     ,pigeonpeas
399,Meghalaya,NORTH GARO HILLS,Kharif     ,pigeonpeas
400,Meghalaya,SOUTH GARO HILLS,Kharif     ,pigeonpeas
401,Meghalaya,SOUTH WEST GARO HILLS,Kharif     ,pigeonpeas
402,Meghalaya,WEST GARO HILLS,Kharif     ,pigeonpeas
403,Nagaland,DIMAPUR,Kharif     ,pigeonpeas
404,Nagaland,KIPHIRE,Kharif     ,pigeonpeas
405,Nagaland,KOHIMA,Kharif     ,pigeonpeas
406,Nagaland,LONGLENG,Kharif     ,pigeonpeas
407,Nagaland,MOKOKCHUNG,Kharif     ,pigeonpeas
408,Nagaland,MON,Kharif     ,pigeonpeas
409,Nagaland,PEREN,Kharif     ,pigeonpeas
410,Nagaland,PHEK,Kharif     ,pigeonpeas
411,Nagaland,TUENSANG,Kharif     ,pigeonpeas
